DateTime	A	1
30-Mar-2021 09:11:04	80.062	31.8
30-Mar-2021 09:11:09	80.002	33.5
30-Mar-2021 09:11:14	79.932	34.1
30-Mar-2021 09:11:19	79.956	34
30-Mar-2021 09:11:24	80.094	31.4
30-Mar-2021 09:11:29	80.055	31.8
30-Mar-2021 09:11:34	79.941	33.7
30-Mar-2021 09:11:39	79.95	33.9
30-Mar-2021 09:11:44	80.043	31.8
30-Mar-2021 09:11:49	80.074	31.6
30-Mar-2021 09:11:54	79.931	34.2
30-Mar-2021 09:11:59	79.943	33.9
30-Mar-2021 09:12:04	79.958	33.7
30-Mar-2021 09:12:09	80.075	31.8
30-Mar-2021 09:12:14	80.038	32.2
30-Mar-2021 09:12:19	79.945	33.8
30-Mar-2021 09:12:24	79.961	33.8
30-Mar-2021 09:12:29	80.113	30.9
30-Mar-2021 09:12:34	80.075	31.5
30-Mar-2021 09:12:39	79.936	33.9
30-Mar-2021 09:12:44	79.934	34.1
30-Mar-2021 09:12:49	79.937	34.3
30-Mar-2021 09:12:54	80.108	31
30-Mar-2021 09:12:59	80.007	33.6
30-Mar-2021 09:13:04	79.928	34
30-Mar-2021 09:13:09	79.955	33.9
30-Mar-2021 09:13:14	80.079	31.6
30-Mar-2021 09:13:19	80.067	31.6
30-Mar-2021 09:13:24	79.946	33.7
30-Mar-2021 09:13:29	79.944	33.8
30-Mar-2021 09:13:34	80.011	32.1
30-Mar-2021 09:13:39	80.092	31.4
30-Mar-2021 09:13:44	79.968	33.6
30-Mar-2021 09:13:49	79.943	33.8
30-Mar-2021 09:13:54	79.961	33.8
30-Mar-2021 09:13:59	80.123	30.8
30-Mar-2021 09:14:04	80.094	30.9
30-Mar-2021 09:14:09	79.915	34
30-Mar-2021 09:14:14	79.921	34.2
30-Mar-2021 09:14:19	80.075	31.3
30-Mar-2021 09:14:24	80.063	31.8
30-Mar-2021 09:14:29	79.927	34.1
30-Mar-2021 09:14:34	79.947	33.7
30-Mar-2021 09:14:39	79.96	33.8
30-Mar-2021 09:14:44	80.091	31.4
30-Mar-2021 09:14:49	80.04	31.9
30-Mar-2021 09:14:54	79.922	34.1
30-Mar-2021 09:14:59	79.961	33.8
30-Mar-2021 09:15:04	80.099	31.2
30-Mar-2021 09:15:09	80.068	31.6
30-Mar-2021 09:15:14	79.918	34.2
30-Mar-2021 09:15:19	79.95	33.8
30-Mar-2021 09:15:24	79.966	33.7
30-Mar-2021 09:15:29	80.002	33.1
30-Mar-2021 09:15:34	79.998	33.3
30-Mar-2021 09:15:39	80.003	33.3
30-Mar-2021 09:15:44	80.008	33
30-Mar-2021 09:15:49	79.998	33.2
30-Mar-2021 09:15:54	80.114	31
30-Mar-2021 09:15:59	80.072	31.2
30-Mar-2021 09:16:04	79.963	33.2
30-Mar-2021 09:16:09	79.96	33.4
30-Mar-2021 09:16:14	80.043	31.9
30-Mar-2021 09:16:19	80.042	31.9
30-Mar-2021 09:16:24	79.934	33.8
30-Mar-2021 09:16:29	79.948	33.7
30-Mar-2021 09:16:34	79.972	33.6
30-Mar-2021 09:16:39	80.057	31.8
30-Mar-2021 09:16:44	80.036	32.1
30-Mar-2021 09:16:49	79.957	33.5
30-Mar-2021 09:16:54	79.983	33.2
30-Mar-2021 09:16:59	80.029	32.3
30-Mar-2021 09:17:04	80.05	32
30-Mar-2021 09:17:09	79.969	33.3
30-Mar-2021 09:17:14	79.96	33.5
30-Mar-2021 09:17:19	79.967	33.4
30-Mar-2021 09:17:24	80.088	31.3
30-Mar-2021 09:17:29	80.053	31.7
30-Mar-2021 09:17:34	79.943	33.6
30-Mar-2021 09:17:39	79.963	33.5
30-Mar-2021 09:17:44	80.059	31.7
30-Mar-2021 09:17:49	80.057	31.8
30-Mar-2021 09:17:54	79.938	33.8
30-Mar-2021 09:17:59	79.945	33.8
30-Mar-2021 09:18:04	79.969	33.6
30-Mar-2021 09:18:09	80.057	32.1
30-Mar-2021 09:18:14	80.039	32.1
30-Mar-2021 09:18:19	79.943	33.7
30-Mar-2021 09:18:24	79.989	33.2
30-Mar-2021 09:18:29	80.05	31.8
30-Mar-2021 09:18:34	80.077	31.7
30-Mar-2021 09:18:39	79.955	33.7
30-Mar-2021 09:18:44	79.956	33.6
30-Mar-2021 09:18:49	79.946	34
30-Mar-2021 09:18:54	80.089	31.4
30-Mar-2021 09:18:59	80.077	31.3
30-Mar-2021 09:19:04	79.953	33.4
30-Mar-2021 09:19:09	79.94	34
30-Mar-2021 09:19:14	80.034	31.9
30-Mar-2021 09:19:19	80.056	31.8
30-Mar-2021 09:19:24	79.952	33.5
30-Mar-2021 09:19:29	79.943	34
30-Mar-2021 09:19:34	79.957	33.8
30-Mar-2021 09:19:39	80.094	31.3
30-Mar-2021 09:19:44	80.059	31.6
30-Mar-2021 09:19:49	79.951	33.7
30-Mar-2021 09:19:54	79.958	33.6
30-Mar-2021 09:19:59	80.041	31.5
30-Mar-2021 09:20:04	80.083	31.3
30-Mar-2021 09:20:09	79.961	33.5
30-Mar-2021 09:20:14	79.929	33.9
30-Mar-2021 09:20:19	79.919	34.3
30-Mar-2021 09:20:24	80.098	31.2
30-Mar-2021 09:20:29	80.059	31.6
30-Mar-2021 09:20:34	79.942	33.6
30-Mar-2021 09:20:39	79.944	33.8
30-Mar-2021 09:20:44	80.046	31.4
30-Mar-2021 09:20:49	80.07	31.6
30-Mar-2021 09:20:54	79.949	33.9
30-Mar-2021 09:20:59	79.933	33.9
30-Mar-2021 09:21:04	79.96	33.7
30-Mar-2021 09:21:09	80.087	31.4
30-Mar-2021 09:21:14	80.07	31.4
30-Mar-2021 09:21:19	79.924	33.9
30-Mar-2021 09:21:24	79.955	33.6
30-Mar-2021 09:21:29	80.048	31.3
30-Mar-2021 09:21:34	80.082	31.4
30-Mar-2021 09:21:39	79.949	33.9
30-Mar-2021 09:21:44	79.926	33.9
30-Mar-2021 09:21:49	79.933	34.1
30-Mar-2021 09:21:54	80.074	31.6
30-Mar-2021 09:21:59	80.09	31.1
30-Mar-2021 09:22:04	79.942	33.7
30-Mar-2021 09:22:09	79.94	33.8
30-Mar-2021 09:22:14	80.017	31.3
30-Mar-2021 09:22:19	80.089	31.3
30-Mar-2021 09:22:24	79.967	33.6
30-Mar-2021 09:22:29	79.934	33.9
30-Mar-2021 09:22:34	79.966	33.5
30-Mar-2021 09:22:39	80.066	31.8
30-Mar-2021 09:22:44	80.069	31.4
30-Mar-2021 09:22:49	79.922	33.9
30-Mar-2021 09:22:54	79.923	34.1
30-Mar-2021 09:22:59	80.014	31.5
30-Mar-2021 09:23:04	80.073	31.5
30-Mar-2021 09:23:09	80	33.2
30-Mar-2021 09:23:14	79.931	33.8
30-Mar-2021 09:23:19	79.942	34
30-Mar-2021 09:23:24	80.102	31.1
30-Mar-2021 09:23:29	80.084	31.2
30-Mar-2021 09:23:34	79.914	34
30-Mar-2021 09:23:39	79.933	33.9
30-Mar-2021 09:23:44	79.984	31.7
30-Mar-2021 09:23:49	80.095	31.2
30-Mar-2021 09:23:54	79.963	33.9
30-Mar-2021 09:23:59	79.932	33.9
30-Mar-2021 09:24:04	79.938	34
30-Mar-2021 09:24:09	80.101	31.2
30-Mar-2021 09:24:14	80.073	31.5
30-Mar-2021 09:24:19	79.93	33.8
30-Mar-2021 09:24:24	79.917	34.4
30-Mar-2021 09:24:29	79.99	33.5
30-Mar-2021 09:24:34	80.089	31.4
30-Mar-2021 09:24:39	79.987	33.9
30-Mar-2021 09:24:44	79.91	34.4
30-Mar-2021 09:24:49	79.937	34.2
30-Mar-2021 09:24:54	80.134	30.5
30-Mar-2021 09:24:59	80.112	30.7
30-Mar-2021 09:25:04	79.906	34.2
30-Mar-2021 09:25:09	79.919	34.1
30-Mar-2021 09:25:14	79.971	33.5
30-Mar-2021 09:25:19	80.11	30.9
30-Mar-2021 09:25:24	79.979	33.8
30-Mar-2021 09:25:29	79.916	34
30-Mar-2021 09:25:34	79.932	34.1
30-Mar-2021 09:25:39	80.127	30.6
30-Mar-2021 09:25:44	80.079	31.2
30-Mar-2021 09:25:49	79.9	34.4
30-Mar-2021 09:25:54	79.909	34.4
30-Mar-2021 09:25:59	79.939	34.1
30-Mar-2021 09:26:04	80.12	30.9
30-Mar-2021 09:26:09	80.023	33.8
30-Mar-2021 09:26:14	79.912	34.4
30-Mar-2021 09:26:19	79.964	33.7
30-Mar-2021 09:26:24	80.016	32.3
30-Mar-2021 09:26:29	80.065	31.8
30-Mar-2021 09:26:34	79.97	33.5
30-Mar-2021 09:26:39	79.982	33.1
30-Mar-2021 09:26:44	79.972	33.4
30-Mar-2021 09:26:49	80.069	31.7
30-Mar-2021 09:26:54	80.078	31.4
30-Mar-2021 09:26:59	79.96	33.4
30-Mar-2021 09:27:04	79.958	33.5
30-Mar-2021 09:27:09	79.987	33.2
30-Mar-2021 09:27:14	80.074	31.5
30-Mar-2021 09:27:19	80.046	31.8
30-Mar-2021 09:27:24	79.95	33.5
30-Mar-2021 09:27:29	79.946	33.8
30-Mar-2021 09:27:34	79.967	33.5
30-Mar-2021 09:27:39	80.064	31.6
30-Mar-2021 09:27:44	80.008	33.3
30-Mar-2021 09:27:49	79.939	33.8
30-Mar-2021 09:27:54	79.992	32.9
30-Mar-2021 09:27:59	80.06	31.6
30-Mar-2021 09:28:04	80.063	31.7
30-Mar-2021 09:28:09	79.961	33.3
30-Mar-2021 09:28:14	79.968	33.2
30-Mar-2021 09:28:19	79.957	33.4
30-Mar-2021 09:28:24	80.077	31.4
30-Mar-2021 09:28:29	80.046	31.8
30-Mar-2021 09:28:34	79.935	33.6
30-Mar-2021 09:28:39	79.937	34
30-Mar-2021 09:28:44	79.959	33.8
30-Mar-2021 09:28:49	80.086	31.5
30-Mar-2021 09:28:54	80.055	31.7
30-Mar-2021 09:28:59	79.957	33.4
30-Mar-2021 09:29:04	79.954	33.6
30-Mar-2021 09:29:09	79.946	33.9
30-Mar-2021 09:29:14	80.083	31.5
30-Mar-2021 09:29:19	79.992	33.8
30-Mar-2021 09:29:24	79.958	33.4
30-Mar-2021 09:29:29	79.968	33.5
30-Mar-2021 09:29:34	80.059	31.5
30-Mar-2021 09:29:39	80.075	31.4
30-Mar-2021 09:29:44	79.967	33.3
30-Mar-2021 09:29:49	79.956	33.4
30-Mar-2021 09:29:54	79.961	33.7
30-Mar-2021 09:29:59	80.08	31.5
30-Mar-2021 09:30:04	80.045	31.9
30-Mar-2021 09:30:09	79.944	33.5
30-Mar-2021 09:30:14	79.962	33.4
30-Mar-2021 09:30:19	79.944	33.9
30-Mar-2021 09:30:24	80.083	31.5
30-Mar-2021 09:30:29	80.055	31.7
30-Mar-2021 09:30:34	79.944	33.6
30-Mar-2021 09:30:39	79.949	33.7
30-Mar-2021 09:30:44	79.974	33.5
30-Mar-2021 09:30:49	80.089	31.3
30-Mar-2021 09:30:54	80.005	33.3
30-Mar-2021 09:30:59	79.934	33.8
30-Mar-2021 09:31:04	79.943	33.9
30-Mar-2021 09:31:09	80.063	31.5
30-Mar-2021 09:31:14	80.09	31.1
30-Mar-2021 09:31:19	79.955	33.4
30-Mar-2021 09:31:24	79.933	33.9
30-Mar-2021 09:31:29	79.948	33.9
30-Mar-2021 09:31:34	80.109	31
30-Mar-2021 09:31:39	80.062	31.7
30-Mar-2021 09:31:44	79.93	33.7
30-Mar-2021 09:31:49	79.94	33.7
30-Mar-2021 09:31:54	79.941	34
30-Mar-2021 09:31:59	80.093	31.2
30-Mar-2021 09:32:04	80.079	31.2
30-Mar-2021 09:32:09	79.944	33.6
30-Mar-2021 09:32:14	79.934	34
30-Mar-2021 09:32:19	79.976	33.4
30-Mar-2021 09:32:24	80.091	31.2
30-Mar-2021 09:32:29	79.999	33.6
30-Mar-2021 09:32:34	79.951	33.4
30-Mar-2021 09:32:39	79.936	33.9
30-Mar-2021 09:32:44	80.082	31
30-Mar-2021 09:32:49	80.09	31.1
30-Mar-2021 09:32:54	79.93	33.7
30-Mar-2021 09:32:59	79.911	34.2
30-Mar-2021 09:33:04	79.935	34
30-Mar-2021 09:33:09	80.116	30.9
30-Mar-2021 09:33:14	80.116	30.6
30-Mar-2021 09:33:19	79.917	33.9
30-Mar-2021 09:33:24	79.921	34.1
30-Mar-2021 09:33:29	79.972	33.3
30-Mar-2021 09:33:34	80.104	31
30-Mar-2021 09:33:39	80.061	31.5
30-Mar-2021 09:33:44	79.916	33.9
30-Mar-2021 09:33:49	79.946	33.8
30-Mar-2021 09:33:54	79.967	33.5
30-Mar-2021 09:33:59	80.117	30.7
30-Mar-2021 09:34:04	80.015	33.3
30-Mar-2021 09:34:09	79.924	33.9
30-Mar-2021 09:34:14	79.923	34.1
30-Mar-2021 09:34:19	80.103	30.6
30-Mar-2021 09:34:24	80.122	30.4
30-Mar-2021 09:34:29	79.914	33.9
30-Mar-2021 09:34:34	79.929	33.8
30-Mar-2021 09:34:39	79.933	34
30-Mar-2021 09:34:44	80.136	30.5
30-Mar-2021 09:34:49	80.076	31.1
30-Mar-2021 09:34:54	79.927	33.9
30-Mar-2021 09:34:59	79.947	33.5
30-Mar-2021 09:35:04	79.958	33.6
30-Mar-2021 09:35:09	80.11	30.9
30-Mar-2021 09:35:14	80.068	31.3
30-Mar-2021 09:35:19	79.897	34.3
30-Mar-2021 09:35:24	79.917	34.2
30-Mar-2021 09:35:29	79.948	34.1
30-Mar-2021 09:35:34	80.131	30.5
30-Mar-2021 09:35:39	80.007	34
30-Mar-2021 09:35:44	79.912	34.2
30-Mar-2021 09:35:49	79.947	33.8
30-Mar-2021 09:35:54	80.113	30.6
30-Mar-2021 09:35:59	80.113	30.8
30-Mar-2021 09:36:04	79.92	34
30-Mar-2021 09:36:09	79.91	34.1
30-Mar-2021 09:36:14	79.916	34.3
30-Mar-2021 09:36:19	80.127	30.7
30-Mar-2021 09:36:24	80.099	30.8
30-Mar-2021 09:36:29	79.886	34.4
30-Mar-2021 09:36:34	79.916	34.1
30-Mar-2021 09:36:39	79.952	33.8
30-Mar-2021 09:36:44	80.157	30.1
30-Mar-2021 09:36:49	80.101	30.7
30-Mar-2021 09:36:54	79.904	34
30-Mar-2021 09:36:59	79.927	34
30-Mar-2021 09:37:04	79.935	34.1
30-Mar-2021 09:37:09	80.134	30.4
30-Mar-2021 09:37:14	79.991	34
30-Mar-2021 09:37:19	79.91	34.1
30-Mar-2021 09:37:24	79.933	33.9
30-Mar-2021 09:37:29	79.949	34
30-Mar-2021 09:37:34	80.057	32.2
30-Mar-2021 09:37:39	80.038	32.3
30-Mar-2021 09:37:44	79.968	33.4
30-Mar-2021 09:37:49	79.982	33.3
30-Mar-2021 09:37:54	79.997	33
30-Mar-2021 09:37:59	80.081	31.6
30-Mar-2021 09:38:04	80.063	31.8
30-Mar-2021 09:38:09	79.95	33.4
30-Mar-2021 09:38:14	79.963	33.4
30-Mar-2021 09:38:19	79.981	33.2
30-Mar-2021 09:38:24	80.034	31.6
30-Mar-2021 09:38:29	80.074	31.4
30-Mar-2021 09:38:34	79.983	33.2
30-Mar-2021 09:38:39	79.948	33.5
30-Mar-2021 09:38:44	79.97	33.3
30-Mar-2021 09:38:49	79.98	33.3
30-Mar-2021 09:38:54	80.058	31.9
30-Mar-2021 09:38:59	80.066	31.4
30-Mar-2021 09:39:04	79.936	33.7
30-Mar-2021 09:39:09	79.956	33.6
30-Mar-2021 09:39:14	79.961	33.5
30-Mar-2021 09:39:19	80.108	30.9
30-Mar-2021 09:39:24	80.073	31.2
30-Mar-2021 09:39:29	79.933	33.7
30-Mar-2021 09:39:34	79.942	33.6
30-Mar-2021 09:39:39	79.95	33.7
30-Mar-2021 09:39:44	80.045	31.6
30-Mar-2021 09:39:49	80.077	31.5
30-Mar-2021 09:39:54	79.97	33.3
30-Mar-2021 09:39:59	79.94	33.6
30-Mar-2021 09:40:04	79.981	33.2
30-Mar-2021 09:40:09	79.964	33.5
30-Mar-2021 09:40:14	80.078	31.6
30-Mar-2021 09:40:19	80.066	31.4
30-Mar-2021 09:40:24	79.952	33.5
30-Mar-2021 09:40:29	79.973	33.2
30-Mar-2021 09:40:34	79.985	33.1
30-Mar-2021 09:40:39	80.068	31.8
30-Mar-2021 09:40:44	80.073	31.2
30-Mar-2021 09:40:49	79.94	33.7
30-Mar-2021 09:40:54	79.942	33.6
30-Mar-2021 09:40:59	79.971	33.5
30-Mar-2021 09:41:04	80.083	31.1
30-Mar-2021 09:41:09	80.09	31.1
30-Mar-2021 09:41:14	79.96	33.3
30-Mar-2021 09:41:19	79.926	33.8
30-Mar-2021 09:41:24	79.94	34
30-Mar-2021 09:41:29	79.974	33.5
30-Mar-2021 09:41:34	80.1	31
30-Mar-2021 09:41:39	79.974	34
30-Mar-2021 09:41:44	79.916	34.2
30-Mar-2021 09:41:49	79.958	33.7
30-Mar-2021 09:41:54	79.999	33.2
30-Mar-2021 09:41:59	80.079	31.6
30-Mar-2021 09:42:04	80.099	30.9
30-Mar-2021 09:42:09	79.951	33.3
30-Mar-2021 09:42:14	79.936	33.8
30-Mar-2021 09:42:19	79.956	33.7
30-Mar-2021 09:42:24	80.079	31.4
30-Mar-2021 09:42:29	80.062	31.7
30-Mar-2021 09:42:34	79.949	33.6
30-Mar-2021 09:42:39	79.957	33.5
30-Mar-2021 09:42:44	79.97	33.5
30-Mar-2021 09:42:49	80.03	30.8
30-Mar-2021 09:42:54	80.08	31.3
30-Mar-2021 09:42:59	79.969	33.7
30-Mar-2021 09:43:04	79.939	33.6
30-Mar-2021 09:43:09	79.925	34.2
30-Mar-2021 09:43:14	79.963	33.7
30-Mar-2021 09:43:19	80.112	31
30-Mar-2021 09:43:24	80.081	31
30-Mar-2021 09:43:29	79.935	33.7
30-Mar-2021 09:43:34	79.956	33.7
30-Mar-2021 09:43:39	79.973	33.6
30-Mar-2021 09:43:44	80.109	31.1
30-Mar-2021 09:43:49	80.102	30.9
30-Mar-2021 09:43:54	79.945	33.5
30-Mar-2021 09:43:59	79.92	34.1
30-Mar-2021 09:44:04	79.953	33.8
30-Mar-2021 09:44:09	80.074	31
30-Mar-2021 09:44:14	80.077	31.4
30-Mar-2021 09:44:19	79.948	33.8
30-Mar-2021 09:44:24	79.909	34.5
30-Mar-2021 09:44:29	79.97	33.5
30-Mar-2021 09:44:34	79.973	33.6
30-Mar-2021 09:44:39	80.144	30.2
30-Mar-2021 09:44:44	80.098	30.7
30-Mar-2021 09:44:49	79.941	33.5
30-Mar-2021 09:44:54	79.956	33.4
30-Mar-2021 09:44:59	79.938	33.9
30-Mar-2021 09:45:04	80.126	30.6
30-Mar-2021 09:45:09	80.081	31.1
30-Mar-2021 09:45:14	79.925	33.6
30-Mar-2021 09:45:19	79.928	33.9
30-Mar-2021 09:45:24	79.956	33.7
30-Mar-2021 09:45:29	80.116	30.4
30-Mar-2021 09:45:34	80.094	31
30-Mar-2021 09:45:39	79.957	33.3
30-Mar-2021 09:45:44	79.94	33.6
30-Mar-2021 09:45:49	79.938	33.8
30-Mar-2021 09:45:54	79.988	33.2
30-Mar-2021 09:45:59	80.143	30.1
30-Mar-2021 09:46:04	80.067	32.8
30-Mar-2021 09:46:09	79.912	33.9
30-Mar-2021 09:46:14	79.925	33.8
30-Mar-2021 09:46:19	79.951	33.6
30-Mar-2021 09:46:24	80.167	29.6
30-Mar-2021 09:46:29	80.117	30
30-Mar-2021 09:46:34	79.877	34.2
30-Mar-2021 09:46:39	79.927	33.6
30-Mar-2021 09:46:44	79.947	33.5
30-Mar-2021 09:46:49	80.144	29.9
30-Mar-2021 09:46:54	80.119	30.1
30-Mar-2021 09:46:59	79.908	33.5
30-Mar-2021 09:47:04	79.92	33.7
30-Mar-2021 09:47:09	79.954	33.3
30-Mar-2021 09:47:14	80.024	30.4
30-Mar-2021 09:47:19	80.116	30.4
30-Mar-2021 09:47:24	79.985	33.3
30-Mar-2021 09:47:29	79.901	33.9
30-Mar-2021 09:47:34	79.928	33.7
30-Mar-2021 09:47:39	79.985	32.9
30-Mar-2021 09:47:44	80.14	30.1
30-Mar-2021 09:47:49	80.101	30.4
30-Mar-2021 09:47:54	79.899	33.8
30-Mar-2021 09:47:59	79.933	33.6
30-Mar-2021 09:48:04	79.949	33.5
30-Mar-2021 09:48:09	80.17	29.6
30-Mar-2021 09:48:14	80.136	29.6
30-Mar-2021 09:48:19	79.902	33.6
30-Mar-2021 09:48:24	79.908	33.7
30-Mar-2021 09:48:29	79.94	33.5
30-Mar-2021 09:48:34	80.112	29.5
30-Mar-2021 09:48:39	80.145	29.6
30-Mar-2021 09:48:44	79.923	33.6
30-Mar-2021 09:48:49	79.891	33.9
30-Mar-2021 09:48:54	79.927	33.7
30-Mar-2021 09:48:59	79.946	33.6
30-Mar-2021 09:49:04	80.164	29.6
30-Mar-2021 09:49:09	80.109	30
30-Mar-2021 09:49:14	79.892	33.8
30-Mar-2021 09:49:19	79.904	34.1
30-Mar-2021 09:49:24	79.965	33.2
30-Mar-2021 09:49:29	80.175	29.6
30-Mar-2021 09:49:34	80.126	29.7
30-Mar-2021 09:49:39	79.913	33.3
30-Mar-2021 09:49:44	79.902	33.9
30-Mar-2021 09:49:49	79.95	33.3
30-Mar-2021 09:49:54	79.945	33.6
30-Mar-2021 09:49:59	80.003	32.6
30-Mar-2021 09:50:04	79.988	32.8
30-Mar-2021 09:50:09	80.022	32.4
30-Mar-2021 09:50:14	80.026	32.3
30-Mar-2021 09:50:19	80.036	31.9
30-Mar-2021 09:50:24	80.087	30.5
30-Mar-2021 09:50:29	80.092	30.6
30-Mar-2021 09:50:34	79.976	32.4
30-Mar-2021 09:50:39	79.946	33
30-Mar-2021 09:50:44	79.983	32.4
30-Mar-2021 09:50:49	79.968	32.7
30-Mar-2021 09:50:54	80.063	31
30-Mar-2021 09:50:59	80.077	30.7
30-Mar-2021 09:51:04	79.951	32.8
30-Mar-2021 09:51:09	79.97	32.4
30-Mar-2021 09:51:14	79.968	32.7
30-Mar-2021 09:51:19	79.968	32.9
30-Mar-2021 09:51:24	80.08	30.7
30-Mar-2021 09:51:29	80.068	30.9
30-Mar-2021 09:51:34	79.936	33
30-Mar-2021 09:51:39	79.956	32.8
30-Mar-2021 09:51:44	79.959	32.9
30-Mar-2021 09:51:49	79.986	32.7
30-Mar-2021 09:51:54	80.076	30.9
30-Mar-2021 09:51:59	80.073	30.8
30-Mar-2021 09:52:04	79.94	33
30-Mar-2021 09:52:09	79.966	32.7
30-Mar-2021 09:52:14	79.967	32.8
30-Mar-2021 09:52:19	79.978	32.6
30-Mar-2021 09:52:24	80.092	30.5
30-Mar-2021 09:52:29	80.085	30.6
30-Mar-2021 09:52:34	79.94	33
30-Mar-2021 09:52:39	79.942	33
30-Mar-2021 09:52:44	79.97	32.7
30-Mar-2021 09:52:49	79.976	32.9
30-Mar-2021 09:52:54	80.079	30.9
30-Mar-2021 09:52:59	80.066	30.8
30-Mar-2021 09:53:04	79.938	33
30-Mar-2021 09:53:09	79.938	33.3
30-Mar-2021 09:53:14	79.975	32.7
30-Mar-2021 09:53:19	79.996	32.4
30-Mar-2021 09:53:24	80.108	30.3
30-Mar-2021 09:53:29	80.068	30.6
30-Mar-2021 09:53:34	79.926	33.1
30-Mar-2021 09:53:39	79.954	33
30-Mar-2021 09:53:44	79.966	32.7
30-Mar-2021 09:53:49	79.992	32.5
30-Mar-2021 09:53:54	80.097	30.5
30-Mar-2021 09:53:59	80.071	30.6
30-Mar-2021 09:54:04	79.939	32.9
30-Mar-2021 09:54:09	79.961	32.8
30-Mar-2021 09:54:14	79.942	33.2
30-Mar-2021 09:54:19	79.992	32.5
30-Mar-2021 09:54:24	80.117	30.2
30-Mar-2021 09:54:29	80.089	30.3
30-Mar-2021 09:54:34	79.924	33.1
30-Mar-2021 09:54:39	79.95	32.9
30-Mar-2021 09:54:44	79.989	32.4
30-Mar-2021 09:54:49	79.999	32.2
30-Mar-2021 09:54:54	80.088	30.6
30-Mar-2021 09:54:59	80.052	30.7
30-Mar-2021 09:55:04	79.937	32.9
30-Mar-2021 09:55:09	79.951	32.7
30-Mar-2021 09:55:14	79.948	33.2
30-Mar-2021 09:55:19	79.971	33.1
30-Mar-2021 09:55:24	80.102	30.3
30-Mar-2021 09:55:29	80.037	32.4
30-Mar-2021 09:55:34	79.961	32.5
30-Mar-2021 09:55:39	79.95	32.8
30-Mar-2021 09:55:44	79.973	32.7
30-Mar-2021 09:55:49	79.993	31.6
30-Mar-2021 09:55:54	80.101	30.4
30-Mar-2021 09:55:59	80.003	32.5
30-Mar-2021 09:56:04	79.95	32.6
30-Mar-2021 09:56:09	79.954	32.8
30-Mar-2021 09:56:14	79.972	32.6
30-Mar-2021 09:56:19	80.032	30.3
30-Mar-2021 09:56:24	80.095	30.2
30-Mar-2021 09:56:29	79.974	32.8
30-Mar-2021 09:56:34	79.937	32.9
30-Mar-2021 09:56:39	79.918	33.6
30-Mar-2021 09:56:44	79.968	32.8
30-Mar-2021 09:56:49	80.075	30.4
30-Mar-2021 09:56:54	80.11	30.2
30-Mar-2021 09:56:59	79.963	32.8
30-Mar-2021 09:57:04	79.932	33
30-Mar-2021 09:57:09	79.952	33.1
30-Mar-2021 09:57:14	79.967	32.9
30-Mar-2021 09:57:19	80.085	30.5
30-Mar-2021 09:57:24	80.115	30
30-Mar-2021 09:57:29	79.946	32.9
30-Mar-2021 09:57:34	79.93	33.1
30-Mar-2021 09:57:39	79.936	33.2
30-Mar-2021 09:57:44	79.983	32.6
30-Mar-2021 09:57:49	80.107	30.1
30-Mar-2021 09:57:54	80.1	30.2
30-Mar-2021 09:57:59	79.938	32.9
30-Mar-2021 09:58:04	79.931	33.1
30-Mar-2021 09:58:09	79.941	33.1
30-Mar-2021 09:58:14	79.968	32.9
30-Mar-2021 09:58:19	80.132	29.7
30-Mar-2021 09:58:24	80.121	29.8
30-Mar-2021 09:58:29	79.933	32.8
30-Mar-2021 09:58:34	79.929	33
30-Mar-2021 09:58:39	79.95	33
30-Mar-2021 09:58:44	79.969	32.7
30-Mar-2021 09:58:49	80.136	29.8
30-Mar-2021 09:58:54	80.119	29.7
30-Mar-2021 09:58:59	79.899	33.2
30-Mar-2021 09:59:04	79.918	33.3
30-Mar-2021 09:59:09	79.961	32.8
30-Mar-2021 09:59:14	79.95	33.2
30-Mar-2021 09:59:19	80.139	29.9
30-Mar-2021 09:59:24	80.111	29.8
30-Mar-2021 09:59:29	79.923	33.1
30-Mar-2021 09:59:34	79.938	32.9
30-Mar-2021 09:59:39	79.946	33
30-Mar-2021 09:59:44	79.965	32.9
30-Mar-2021 09:59:49	80.139	29.9
30-Mar-2021 09:59:54	80.125	29.7
30-Mar-2021 09:59:59	79.911	33.2
30-Mar-2021 10:00:04	79.925	33.2
30-Mar-2021 10:00:09	79.945	33.2
30-Mar-2021 10:00:14	79.954	33.3
30-Mar-2021 10:00:19	80.181	29
30-Mar-2021 10:00:24	80.148	29.2
30-Mar-2021 10:00:29	79.9	33.2
30-Mar-2021 10:00:34	79.935	32.9
30-Mar-2021 10:00:39	79.941	33.1
30-Mar-2021 10:00:44	79.963	32.9
30-Mar-2021 10:00:49	80.169	29
30-Mar-2021 10:00:54	80.13	29.2
30-Mar-2021 10:00:59	79.875	33.5
30-Mar-2021 10:01:04	79.917	33.4
30-Mar-2021 10:01:09	79.947	33.2
30-Mar-2021 10:01:14	79.963	32.9
30-Mar-2021 10:01:19	80.169	29.2
30-Mar-2021 10:01:24	80.112	29.6
30-Mar-2021 10:01:29	79.887	33.6
30-Mar-2021 10:01:34	79.915	33.4
30-Mar-2021 10:01:39	79.953	33.1
30-Mar-2021 10:01:44	79.985	32.7
30-Mar-2021 10:01:49	80.162	29.3
30-Mar-2021 10:01:54	80.126	29.3
30-Mar-2021 10:01:59	79.891	33.3
30-Mar-2021 10:02:04	79.926	33.2
